Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, 
864227457387147, 864227457389054, 864227457458479, 864227457498460, 864227457580700, 864227470343233, 8192
864227472059657, 864227472061694, 864227472204840, 864227472250432, 864227472344561, 864227485611384, 8191
864227485881140, 864227485883140, 864227485971287, 864227486012879, 864227486105285, 864227498944632, 8192
864227499031742, 864227499033594, 864227499101815, 864227499142685, 864227499227814, 864227520255007, 8191
864227520503560, 864227520505597, 864227520596299, 864227520638040, 864227520729446, 864227533475479, 8192
864227533798327, 864227533800438, 864227533876437, 864227533916196, 864227534000324, 864227547050446, 8191
864227547276907, 864227547278962, 864227547351202, 864227547391590, 864227547473275, 864227560267196, 8192
864227560480934, 864227560482879, 864227560554304, 864227560593970, 864227560673728, 864227573783701, 8191
864227574006273, 864227574008180, 864227574079938, 864227574120012, 864227574203530, 864227586917581, 8192
864227588627635, 864227588629450, 864227588776392, 864227588821744, 864227588912835, 864227602577839, 8191
864227602835317, 864227602837447, 864227602925501, 864227602968019, 864227603055981, 864227616194102, 8192
864227616275120, 864227616276934, 864227616348045, 864227616387303, 864227616473710, 864227621968718, 8191
864227622007533, 864227622008144, 864227622048477, 864227622063365, 864227622103309, 864227626399184, 8192
864227626446035, 864227626446609, 864227626479627, 864227626493016, 864227626536923, 864227631067350, 8191
864227631127757, 864227631128350, 864227631176238, 864227631190182, 864227631242441, 864227635710647, 8192
864227635757850, 864227635758480, 864227635791942, 864227635805942, 864227635844219, 864227640353073, 8191
864227640396906, 864227640397498, 864227640427961, 864227640441275, 864227640488127, 864227644948110, 8192
864227645174960, 864227645176126, 864227645217292, 864227645231255, 864227645274607, 864227649750331, 8191
864227649855459, 864227649856200, 864227649888903, 864227649902681, 864227649940051, 864227654219778, 8192
864227654321887, 864227654322647, 864227654353906, 864227654367479, 864227654407664, 864227658769149, 8191
864227658876166, 864227658876777, 864227658909499, 864227658923073, 864227658962517, 864227663233244, 8192
864227663370131, 864227663370890, 864227663403779, 864227663417445, 864227663452186, 864227667911114, 8191
864227668029613, 864227668030242, 864227668065779, 864227668079760, 864227668128482, 864227678556376, 8192
864227678681745, 864227678682467, 864227678721855, 864227678736837, 864227678781429, 864227682739233, 8191
864227684234826, 864227684235438, 864227684279548, 864227684295437, 864227684453731, 864227698290788, 16383
864227701571879, 864227701572619, 864227701665915, 864227701682600, 864227701736080, 864227708421778, 8192
864227709232509, 864227709233139, 864227709274472, 864227709288824, 864227709445192, 864227724902637, 16383
864227726400564, 864227726401212, 864227726435767, 864227726449248, 864227726586321, 864227740307268, 16383
864227741544068, 864227741544698, 864227741614586, 864227741628900, 864227741661252, 864227745562816, 8192
864227746345048, 864227746345696, 864227746382880, 864227746397362, 864227746541249, 864227754193102, 16383
864227755706195, 864227755706862, 864227755738250, 864227755750676, 864227755891100, 864227763723322, 16383
864227764597663, 864227764598385, 864227764629922, 864227764642922, 864227764684792, 864227768796687, 8192
864227769597751, 864227769598400, 864227769637529, 864227769652491, 864227769787360, 864227777354844, 16383
864227778839437, 864227778840215, 864227778870678, 864227778883566, 864227779014583, 864227786819675, 16383
864227787692924, 864227787693535, 864227787724905, 864227787738350, 864227787771516, 864227791843560, 8192
864227793320487, 864227793321227, 864227793360431, 864227793375467, 864227793513095, 864227807467984, 16383
864227808987503, 864227808988318, 864227809024169, 864227809037743, 864227809183001, 864227817003852, 16383
864227820263665, 864227820264387, 864227820350293, 864227820364423, 864227820398015, 864227824788277, 8192
864227825559064, 864227825559713, 864227825597805, 864227825611582, 864227825754451, 864227833513525, 16383
864227835033025, 864227835033674, 864227835065988, 864227835078636, 864227835226171, 864227842879932, 16383
864227844379451, 864227844380340, 864227844414043, 864227844426932, 864227844576486, 864227852388300, 16383
864227853262863, 864227853263474, 864227853293752, 864227853306103, 864227853342029, 864227857423054, 8192
864227858199730, 864227858200360, 864227858235304, 864227858249007, 864227858387765, 864227865989526, 16383
864227867463564, 864227867464194, 864227867509823, 864227867523619, 864227867685228, 864227875359636, 16383
864227876253774, 864227876254385, 864227876285236, 864227876299014, 864227876339199, 864227880793738, 8192
864227881555636, 864227881556248, 864227881589247, 864227881603543, 864227881740542, 864227891342205, 16383
864227892866779, 864227892867446, 864227892903019, 864227892915630, 864227893065906, 864227900629964, 16383
864227902103984, 864227902104724, 864227902137002, 864227902149798, 864227902296315, 864227910106832, 16383
864227910981359, 864227910981970, 864227911012414, 864227911025025, 864227911057654, 864227915713136, 8192
864227916501886, 864227916502497, 864227916548459, 864227916563181, 864227916701272, 864227924502438, 16383
864227925979532, 864227925980180, 864227926009791, 864227926022457, 864227926149974, 864227933915381, 16383
864227937861149, 864227937861908, 864227937953444, 864227937967907, 864227938143387, 864227950950585, 16383
864227951785242, 864227951785853, 864227951828575, 864227951842167, 864227951874000, 864227956043580, 8192
864227956185949, 864227956186690, 864227956230115, 864227956245485, 864227956285466, 864227960809357, 8191
864227961567310, 864227961567977, 864227961606180, 864227961620699, 864227961767123, 864227969572382, 16383
864227971161844, 864227971162492, 864227971209288, 864227971222066, 864227971383545, 864227978868159, 16383
864227980410104, 864227980410771, 864227980444733, 864227980457937, 864227980596731, 864227988260936, 16383
864227989081149, 864227989081741, 864227989110648, 864227989122981, 864227989161925, 864227993237673, 8192
864227993967738, 864227993968386, 864227994004182, 864227994018812, 864227994151347, 864228001809608, 16383
864228003271738, 864228003272368, 864228003304849, 864228003317867, 864228003463606, 864228010943961, 16383
864228011816284, 864228011816914, 864228011846358, 864228011858821, 864228011898783, 864228015976290, 8192
864228016777836, 864228016778466, 864228016821539, 864228016836521, 864228016977334, 864228024750741, 16383
864228026239316, 864228026239964, 864228026271112, 864228026283963, 864228026426036, 864228033974835, 16383
864228034846028, 864228034846639, 864228034876583, 864228034889768, 864228034925842, 864228038826462, 8192
864228040298778, 864228040299426, 864228040340073, 864228040354795, 864228040491405, 864228048289571, 16383
864228052217098, 864228052218006, 864228052305301, 864228052320208, 864228052489187, 864228059987987, 16383
864228060846662, 864228060847254, 864228060880143, 864228060892754, 864228060930735, 864228064993168, 8192
864228065766177, 864228065766807, 864228065800399, 864228065814491, 864228065957934, 864228073714156, 16383
864228075224879, 864228075225527, 864228075257712, 864228075270378, 864228075418358, 864228083051841, 16383
864228083893516, 864228083894127, 864228083923923, 864228083937016, 864228083971108, 864228090602029, 8192
864228091438167, 864228091438778, 864228091480296, 864228091494814, 864228091641368, 864228099189463, 16383
864228100055379, 864228100056101, 864228100090138, 864228100103989, 864228100139081, 864228104815414, 8192
864228105580109, 864228105580720, 864228105616405, 864228105630960, 864228105772347, 864228113272239, 16383
864228114889201, 864228114889868, 864228114933627, 864228114946479, 864228115095884, 864228122936105, 16383
864228124097573, 864228124098480, 864228124133887, 864228124147128, 864228124185313, 864228128264801, 8192
864228128400892, 864228128401744, 864228128436558, 864228128450873, 864228128491965, 864228132423325, 8191
